gene_id	start	stop	strand	gene_name	product	tu	chromosome	protein_id	taxid	TF_name	TF_K12_ortho	gene_synonyms	protein_synonyms
STM474_RS09185	1894129	1894416	R	STM474_RS09185	YebO family protein,hypothetical protein	STM474_RS09185	NC_016857.1	WP_001000660.1	909946	NA	NA	STM474_RS09185,WP_001000660.1,RS09185	WP_001000660.1,YebO family protein
STM474_RS09190	1894487	1894630	R	mgrB	PhoP/PhoQ regulator MgrB,PhoP/PhoQ regulator MgrB	mgrB	NC_016857.1	WP_000714547.1	909946	NA	NA	STM474_RS09190,mgrB,WP_000714547.1,RS09190	WP_000714547.1,MgrB,PhoP/PhoQ regulator MgrB
STM474_RS09195	1894788	1895027	D	STM474_RS09195	hypothetical protein,hypothetical protein	STM474_RS09195	NC_016857.1	WP_001236777.1	909946	NA	NA	STM474_RS09195,WP_001236777.1,RS09195	WP_001236777.1,hypothetical protein
STM474_RS09200	1895239	1896030	R	kdgR	DNA-binding transcriptional regulator KdgR,DNA-binding transcriptional regulator KdgR	kdgR	NC_016857.1	WP_001262195.1	909946	HTH_IclR	KDGR_ECOLI	STM474_RS09200,kdgR,WP_001262195.1,RS09200,PF09339.9	WP_001262195.1,DNA-binding transcriptional regulator KdgR,KdgR,HTH_IclR
STM474_RS09205	1896206	1897579	D	STM474_RS09205	MFS transporter,MFS transporter	STM474_RS09205	NC_016857.1	WP_000416128.1	909946	NA	NA	STM474_RS09205,WP_000416128.1,RS09205	WP_000416128.1,MFS transporter
STM474_RS09210	1897627	1898508	R	htpX	protease HtpX,protease HtpX	htpX	NC_016857.1	WP_000984498.1	909946	NA	NA	STM474_RS09210,htpX,WP_000984498.1,RS09210	WP_000984498.1,HtpX,protease HtpX
STM474_RS09215	1898702	1900750	R	prc	carboxy terminal-processing peptidase,tail-specific protease	proQ // prc	NC_016857.1	WP_001091237.1	909946	NA	NA	STM474_RS09215,prc,WP_001091237.1,RS09215	WP_001091237.1,carboxy terminal-processing peptidase,Prc
STM474_RS09220	1900770	1901456	R	proQ	RNA chaperone ProQ,RNA chaperone ProQ	proQ // prc	NC_016857.1	WP_000431401.1	909946	NA	NA	STM474_RS09220,proQ,WP_000431401.1,RS09220	WP_000431401.1,ProQ,RNA chaperone ProQ
STM474_RS09225	1901554	1902051	R	STM474_RS09225	GAF domain-containing protein,GAF domain-containing protein	STM474_RS09225	NC_016857.1	WP_000145727.1	909946	NA	NA	STM474_RS09225,WP_000145727.1,RS09225	WP_000145727.1,GAF domain-containing protein
STM474_RS09230	1902180	1903463	D	yebS	membrane integrity lipid transport subunit YebS,paraquat-inducible protein A	STM474_RS09235 // yebS	NC_016857.1	WP_001207294.1	909946	NA	NA	STM474_RS09230,yebS,WP_001207294.1,RS09230	WP_001207294.1,membrane integrity lipid transport subunit YebS,YebS
STM474_RS09235	1903432	1906065	D	STM474_RS09235	PqiB family protein,MCE family protein	STM474_RS09235 // yebS	NC_016857.1	WP_000551143.1	909946	NA	NA	STM474_RS09235,WP_000551143.1,RS09235	WP_000551143.1,PqiB family protein
STM474_RS09240	1906143	1907582	D	rsmF	16S rRNA (cytosine(1407)-C(5))-methyltransferase RsmF,16S rRNA (cytosine(1407)-C(5))-methyltransferase RsmF	rsmF	NC_016857.1	WP_001542138.1	909946	NA	NA	STM474_RS09240,rsmF,WP_001542138.1,RS09240	WP_001542138.1,16S rRNA (cytosine(1407)-C(5))-methyltransferase RsmF,RsmF
STM474_RS09245	1907700	1907936	D	STM474_RS09245	DUF1480 family protein,DUF1480 domain-containing protein	STM474_RS09245	NC_016857.1	WP_000978525.1	909946	NA	NA	STM474_RS09245,WP_000978525.1,RS09245	WP_000978525.1,DUF1480 family protein
STM474_RS09250	1908047	1908238	D	STM474_RS09250	YebW family protein,DUF1482 domain-containing protein	STM474_RS09250	NC_016857.1	WP_000457836.1	909946	NA	NA	STM474_RS09250,WP_000457836.1,RS09250	WP_000457836.1,YebW family protein
STM474_RS09255	1908257	1908907	R	pphA	protein-serine/threonine phosphatase,serine/threonine-protein phosphatase 1	pphA	NC_016857.1	WP_000986176.1	909946	NA	NA	STM474_RS09255,pphA,WP_000986176.1,RS09255	WP_000986176.1,PphA,protein-serine/threonine phosphatase
STM474_RS09260	1909131	1909295	R	STM474_RS09260	membrane protein,membrane protein	STM474_RS09260	NC_016857.1	WP_001134856.1	909946	NA	NA	STM474_RS09260,WP_001134856.1,RS09260	WP_001134856.1,membrane protein
STM474_RS09265	1909580	1910302	R	sopE2	SPI-1 type III secretion system guanine nucleotide exchange factor SopE2,SPI-1 type III secretion system guanine nucleotide exchange factor SopE2	sopE2	NC_016857.1	WP_000182072.1	909946	NA	NA	STM474_RS09265,sopE2,WP_000182072.1,RS09265	WP_000182072.1,SPI-1 type III secretion system guanine nucleotide exchange factor SopE2
STM474_RS09270	1910986	1911381	D	STM474_RS09270	DUF1398 domain-containing protein,DUF1398 domain-containing protein	STM474_RS09270	NC_016857.1	WP_000422882.1	909946	NA	NA	STM474_RS09270,WP_000422882.1,RS09270	WP_000422882.1,DUF1398 domain-containing protein
STM474_RS09275	1911711	1912187	D	STM474_RS09275	hypothetical protein,hypothetical protein	STM474_RS09275	NC_016857.1	WP_000030934.1	909946	NA	NA	STM474_RS09275,WP_000030934.1,RS09275	WP_000030934.1,hypothetical protein
STM474_RS09280	1912575	1912994	R	STM474_RS09280	GNAT family N-acetyltransferase,N-acetyltransferase	STM474_RS09280	NC_016857.1	WP_000354408.1	909946	NA	NA	STM474_RS09280,WP_000354408.1,RS09280	WP_000354408.1,GNAT family N-acetyltransferase
STM474_RS26655	1913364	1913633	D	STM474_RS26655	hypothetical protein,hypothetical protein	STM474_RS26655	NC_016857.1	NA	909946	NA	NA	STM474_RS26655,RS26655	
STM474_RS09290	1913799	1913939	D	STM474_RS09290	hypothetical protein,hypothetical protein	STM474_RS09290	NC_016857.1	WP_001617922.1	909946	NA	NA	STM474_RS09290,WP_001617922.1,RS09290	WP_001617922.1,hypothetical protein
STM474_RS09295	1914085	1915279	R	STM474_RS09295	IS256 family transposase,IS256 family transposase	STM474_RS09295	NC_016857.1	NA	909946	NA	NA	STM474_RS09295,RS09295	
STM474_RS09300	1915349	1915771	D	STM474_RS09300	tyrosine-type recombinase/integrase,integrase	STM474_RS09300	NC_016857.1	WP_000684835.1	909946	NA	NA	STM474_RS09300,WP_000684835.1,RS09300	WP_000684835.1
STM474_RS09305	1917075	1917989	D	STM474_RS09305	DMT family transporter,protein PagO	STM474_RS09305	NC_016857.1	WP_001233446.1	909946	NA	NA	STM474_RS09305,WP_001233446.1,RS09305	WP_001233446.1,DMT family transporter
STM474_RS09310	1918122	1918280	D	STM474_RS09310	hypothetical protein,hypothetical protein	STM474_RS09315 // STM474_RS09310	NC_016857.1	WP_000480735.1	909946	NA	NA	STM474_RS09310,WP_000480735.1,RS09310	WP_000480735.1,hypothetical protein
STM474_RS09315	1918290	1918904	D	STM474_RS09315	disulfide bond formation protein B,disulfide bond formation protein B	STM474_RS09315 // STM474_RS09310	NC_016857.1	WP_000848069.1	909946	NA	NA	STM474_RS09315,WP_000848069.1,RS09315	WP_000848069.1,disulfide bond formation protein B
STM474_RS26660	1919231	1919377	R	STM474_RS26660	helix-turn-helix domain-containing protein,putative cytoplasmic protein	STM474_RS26660	NC_016857.1	WP_014344507.1	909946	NA	NA	STM474_RS26660,WP_014344507.1,RS26660	WP_014344507.1
STM474_RS27330	1919392	1919538	NA	STM474_RS27330	hypothetical protein	STM474_RS27330	NA	NA	NA	NA	NA	STM474_RS27330,RS27330	hypothetical protein
STM474_RS25390	1920052	1920177	R	STM474_RS25390	hypothetical protein,hypothetical protein	STM474_RS25390	NC_016857.1	WP_000457876.1	909946	NA	NA	STM474_RS25390,WP_000457876.1,RS25390	WP_000457876.1,hypothetical protein
STM474_RS09320	1920747	1920947	D	STM474_RS09320	phage virulence factor PagK family protein,PhoPQ-activated virulence protein PagK	STM474_RS09320	NC_016857.1	WP_010989029.1	909946	NA	NA	STM474_RS09320,WP_010989029.1,RS09320	WP_010989029.1,phage virulence factor PagK family protein
STM474_RS09325	1921044	1921925	R	STM474_RS09325	tail fiber assembly protein,tail assembly protein	STM474_RS09325	NC_016857.1	WP_000275418.1	909946	NA	NA	STM474_RS09325,WP_000275418.1,RS09325	WP_000275418.1,tail fiber assembly protein
STM474_RS09330	1922083	1922343	R	STM474_RS09330	DUF1441 family protein,DUF1441 domain-containing protein	STM474_RS09330	NC_016857.1	WP_000348546.1	909946	NA	NA	STM474_RS09330,WP_000348546.1,RS09330	WP_000348546.1
STM474_RS09335	1922398	1922586	D	STM474_RS09335	hypothetical protein,hypothetical protein	STM474_RS09335	NC_016857.1	WP_001521334.1	909946	NA	NA	STM474_RS09335,WP_001521334.1,RS09335	WP_001521334.1,hypothetical protein
STM474_RS09340	1922651	1922818	D	STM474_RS09340	lytic enzyme,lytic enzyme	STM474_RS09340	NC_016857.1	WP_000789530.1	909946	NA	NA	STM474_RS09340,WP_000789530.1,RS09340	WP_000789530.1,lytic enzyme
STM474_RS09345	1923075	1923608	R	STM474_RS09345	DUF2514 domain-containing protein,DUF2514 domain-containing protein	STM474_RS09345	NC_016857.1	WP_001050882.1	909946	NA	NA	STM474_RS09345,WP_001050882.1,RS09345	WP_001050882.1,DUF2514 domain-containing protein
STM474_RS09350	1923662	1923853	R	STM474_RS09350	glycoside hydrolase family 19 protein,hypothetical protein	STM474_RS09350	NC_016857.1	WP_001709685.1	909946	NA	NA	STM474_RS09350,WP_001709685.1,RS09350	WP_001709685.1
STM474_RS09355	1923842	1924567	D	STM474_RS09355	exonuclease VIII,hypothetical protein	STM474_RS26665 // STM474_RS09355	NC_016857.1	WP_010989030.1	909946	NA	NA	STM474_RS09355,WP_010989030.1,RS09355	WP_010989030.1
STM474_RS26665	1924567	1925490	D	STM474_RS26665	tyrosine-type recombinase/integrase,integrase	STM474_RS26665 // STM474_RS09355	NC_016857.1	WP_001173880.1	909946	NA	NA	STM474_RS26665,WP_001173880.1,RS26665	WP_001173880.1
STM474_RS09370	1925864	1926217	R	STM474_RS09370	YebY family protein,DUF2511 domain-containing protein	yobA // copD // STM474_RS09370	NC_016857.1	WP_000722368.1	909946	NA	NA	STM474_RS09370,WP_000722368.1,RS09370	WP_000722368.1,YebY family protein
STM474_RS09375	1926234	1927109	R	copD	copper homeostasis membrane protein CopD,membrane protein	yobA // copD // STM474_RS09370	NC_016857.1	WP_000979702.1	909946	NA	NA	STM474_RS09375,copD,WP_000979702.1,RS09375	WP_000979702.1,CopD,copper homeostasis membrane protein CopD
STM474_RS09380	1927110	1927484	R	yobA	CopC domain-containing protein YobA,CopC domain-containing protein YobA	yobA // copD // STM474_RS09370	NC_016857.1	WP_000168393.1	909946	NA	NA	STM474_RS09380,yobA,WP_000168393.1,RS09380	WP_000168393.1,CopC domain-containing protein YobA,YobA
STM474_RS09385	1927622	1927852	D	STM474_RS09385	DNA polymerase III subunit theta,DNA polymerase III subunit theta	STM474_RS09385	NC_016857.1	WP_000856224.1	909946	NA	NA	STM474_RS09385,WP_000856224.1,RS09385	WP_000856224.1,DNA polymerase III subunit theta
STM474_RS09390	1927960	1928616	D	STM474_RS09390	carbon-nitrogen hydrolase family protein,carbon-nitrogen hydrolase family protein	exoX // STM474_RS09390	NC_016857.1	WP_000100258.1	909946	NA	NA	STM474_RS09390,WP_000100258.1,RS09390	WP_000100258.1,carbon-nitrogen hydrolase family protein
STM474_RS09395	1928640	1929338	D	exoX	exodeoxyribonuclease X,exodeoxyribonuclease X	exoX // STM474_RS09390	NC_016857.1	WP_000944282.1	909946	NA	NA	STM474_RS09395,exoX,WP_000944282.1,RS09395	WP_000944282.1,exodeoxyribonuclease X,ExoX
STM474_RS09400	1929373	1931424	R	ptrB	oligopeptidase B,oligopeptidase B	ptrB	NC_016857.1	WP_000936999.1	909946	NA	NA	STM474_RS09400,ptrB,WP_000936999.1,RS09400	WP_000936999.1,oligopeptidase B,PtrB
STM474_RS09405	1931637	1932296	R	STM474_RS09405	tellurite resistance TerB family protein,DUF533 domain-containing protein	STM474_RS09405	NC_016857.1	WP_000024706.1	909946	NA	NA	STM474_RS09405,WP_000024706.1,RS09405	WP_000024706.1,tellurite resistance TerB family protein
STM474_RS09410	1932390	1932743	R	STM474_RS09410	hypothetical protein,hypothetical protein	STM474_RS09410	NC_016857.1	WP_001042119.1	909946	NA	NA	STM474_RS09410,WP_001042119.1,RS09410	WP_001042119.1,hypothetical protein
STM474_RS09415	1932811	1933101	R	yebG	DNA damage-inducible protein YebG,DNA damage-inducible protein	yebG	NC_016857.1	WP_000257723.1	909946	NA	NA	STM474_RS09415,yebG,WP_000257723.1,RS09415	WP_000257723.1,DNA damage-inducible protein YebG,YebG
STM474_RS09420	1933232	1934410	D	purT	formate-dependent phosphoribosylglycinamide formyltransferase,phosphoribosylglycinamide formyltransferase 2	purT	NC_016857.1	WP_000173431.1	909946	NA	NA	STM474_RS09420,purT,WP_000173431.1,RS09420	WP_000173431.1,formate-dependent phosphoribosylglycinamide formyltransferase,PurT
STM474_RS09425	1934510	1935151	R	kdgA	bifunctional 4-hydroxy-2-oxoglutarate aldolase/2-dehydro-3-deoxy-phosphogluconate aldolase,ketohydroxyglutarate aldolase	zwf // edd // kdgA	NC_016857.1	WP_000800497.1	909946	NA	NA	STM474_RS09425,kdgA,WP_000800497.1,RS09425 // eda	WP_000800497.1,bifunctional 4-hydroxy-2-oxoglutarate aldolase/2-dehydro-3-deoxy-phosphogluconate aldolase,Eda,Eda // KdgA,KdgA
STM474_RS09430	1935189	1937000	R	edd	phosphogluconate dehydratase,phosphogluconate dehydratase	zwf // edd // kdgA	NC_016857.1	WP_001069113.1	909946	NA	NA	STM474_RS09430,edd,WP_001069113.1,RS09430	WP_001069113.1,Edd,phosphogluconate dehydratase
STM474_RS09435	1937235	1938710	R	zwf	glucose-6-phosphate dehydrogenase,glucose-6-phosphate dehydrogenase	zwf // edd // kdgA	NC_016857.1	WP_000301711.1	909946	NA	NA	STM474_RS09435,zwf,WP_000301711.1,RS09435	WP_000301711.1,glucose-6-phosphate dehydrogenase,Zwf
STM474_RS09440	1939052	1939921	D	STM474_RS09440	MurR/RpiR family transcriptional regulator,transcriptional regulator HexR	STM474_RS09440	NC_016857.1	WP_001056720.1	909946	HTH_6	-	STM474_RS09440,WP_001056720.1,RS09440,PF01418.16	WP_001056720.1,MurR/RpiR family transcriptional regulator,HTH_6
STM474_RS09445	1940045	1941487	D	pyk	pyruvate kinase,pyruvate kinase II	pyk	NC_016857.1	WP_000091156.1	909946	NA	NA	STM474_RS09445,pyk,WP_000091156.1,RS09445	WP_000091156.1,Pyk,pyruvate kinase
STM474_RS09450	1941560	1942531	R	lpxM	lauroyl-Kdo(2)-lipid IV(A) myristoyltransferase,lauroyl-Kdo(2)-lipid IV(A) myristoyltransferase	lpxM	NC_016857.1	WP_000448401.1	909946	NA	NA	STM474_RS09450,lpxM,WP_000448401.1,RS09450 // msbB	WP_000448401.1,lauroyl-Kdo(2)-lipid IV(A) myristoyltransferase,LpxM,MsbB,MsbB // LpxM
STM474_RS09455	1942648	1943967	R	mepM	murein DD-endopeptidase MepM,murein DD-endopeptidase MepM	znuA // mepM	NC_016857.1	WP_001184028.1	909946	NA	NA	STM474_RS09455,mepM,WP_001184028.1,RS09455	WP_001184028.1,MepM,murein DD-endopeptidase MepM
STM474_RS09460	1943983	1944927	R	znuA	zinc ABC transporter substrate-binding protein ZnuA,zinc ABC transporter substrate-binding protein	znuA // mepM	NC_016857.1	WP_000625584.1	909946	NA	NA	STM474_RS09460,znuA,WP_000625584.1,RS09460	WP_000625584.1,zinc ABC transporter substrate-binding protein ZnuA,ZnuA
STM474_RS09465	1945006	1945761	D	znuC	zinc ABC transporter ATP-binding protein ZnuC,Mn2+/Zn2+ABC transporter ATP-binding protein	znuB // znuC	NC_016857.1	WP_000203014.1	909946	NA	NA	STM474_RS09465,znuC,WP_000203014.1,RS09465	WP_000203014.1,zinc ABC transporter ATP-binding protein ZnuC,ZnuC
STM474_RS09470	1945758	1946543	D	znuB	zinc ABC transporter permease subunit ZnuB,zinc ABC transporter permease	znuB // znuC	NC_016857.1	WP_000571508.1	909946	NA	NA	STM474_RS09470,znuB,WP_000571508.1,RS09470	WP_000571508.1,zinc ABC transporter permease subunit ZnuB,ZnuB
STM474_RS09475	1946622	1947632	R	ruvB	Holliday junction branch migration DNA helicase RuvB,Holliday junction branch migration DNA helicase RuvB	ruvA // ruvB	NC_016857.1	WP_000568508.1	909946	NA	NA	STM474_RS09475,ruvB,WP_000568508.1,RS09475	WP_000568508.1,Holliday junction branch migration DNA helicase RuvB,RuvB
STM474_RS09480	1947641	1948252	R	ruvA	Holliday junction branch migration protein RuvA,Holliday junction branch migration protein RuvA	ruvA // ruvB	NC_016857.1	WP_000580335.1	909946	NA	NA	STM474_RS09480,ruvA,WP_000580335.1,RS09480	WP_000580335.1,Holliday junction branch migration protein RuvA,RuvA
STM474_RS09485	1948672	1949567	D	STM474_RS09485	DUF4034 domain-containing protein,cytoplasmic protein	STM474_RS09485	NC_016857.1	NA	909946	NA	NA	STM474_RS09485,RS09485	
STM474_RS09490	1950194	1950793	D	STM474_RS09490	YebB family permuted papain-like enzyme,hypothetical protein	STM474_RS09490	NC_016857.1	WP_000716748.1	909946	NA	NA	STM474_RS09490,WP_000716748.1,RS09490	WP_000716748.1,YebB family permuted papain-like enzyme
STM474_RS09495	1950795	1951316	R	ruvC	crossover junction endodeoxyribonuclease RuvC,crossover junction endodeoxyribonuclease RuvC	nudB // STM474_RS09500 // ruvC	NC_016857.1	WP_000022509.1	909946	NA	NA	STM474_RS09495,ruvC,WP_000022509.1,RS09495	WP_000022509.1,crossover junction endodeoxyribonuclease RuvC,RuvC
STM474_RS09500	1951353	1952093	R	STM474_RS09500	YebC/PmpR family DNA-binding transcriptional regulator,YebC/PmpR family DNA-binding transcriptional regulator	nudB // STM474_RS09500 // ruvC	NC_016857.1	WP_000907242.1	909946	NA	NA	STM474_RS09500,WP_000907242.1,RS09500	WP_000907242.1,YebC/PmpR family DNA-binding transcriptional regulator
STM474_RS09505	1952123	1952575	R	nudB	dihydroneopterin triphosphate diphosphatase,dihydroneopterin triphosphate diphosphatase	nudB // STM474_RS09500 // ruvC	NC_016857.1	WP_000653693.1	909946	NA	NA	STM474_RS09505,nudB,WP_000653693.1,RS09505	WP_000653693.1,dihydroneopterin triphosphate diphosphatase,NudB
STM474_RS09510	1952678	1954450	R	aspS	aspartate--tRNA ligase,aspartate--tRNA ligase	aspS	NC_016857.1	WP_001258636.1	909946	NA	NA	STM474_RS09510,aspS,WP_001258636.1,RS09510	WP_001258636.1,aspartate--tRNA ligase,AspS
STM474_RS09515	1954775	1955341	D	STM474_RS09515	hydrolase,hydrolase	STM474_RS09520 // STM474_RS09515	NC_016857.1	WP_000916144.1	909946	NA	NA	STM474_RS09515,WP_000916144.1,RS09515	WP_000916144.1,hydrolase
STM474_RS09520	1955338	1956156	D	STM474_RS09520	DUF72 domain-containing protein,DUF72 domain-containing protein	STM474_RS09520 // STM474_RS09515	NC_016857.1	WP_000639226.1	909946	NA	NA	STM474_RS09520,WP_000639226.1,RS09520	WP_000639226.1,DUF72 domain-containing protein
STM474_RS09525	1956209	1956604	D	STM474_RS09525	MAPEG family protein,membrane protein	cmoB // cmoA // STM474_RS09525	NC_016857.1	WP_000252975.1	909946	NA	NA	STM474_RS09525,WP_000252975.1,RS09525	WP_000252975.1,MAPEG family protein
STM474_RS09530	1956645	1957388	D	cmoA	carboxy-S-adenosyl-L-methionine synthase CmoA,carboxy-S-adenosyl-L-methionine synthase CmoA	cmoB // cmoA // STM474_RS09525	NC_016857.1	WP_000019609.1	909946	NA	NA	STM474_RS09530,cmoA,WP_000019609.1,RS09530	WP_000019609.1,carboxy-S-adenosyl-L-methionine synthase CmoA,CmoA
STM474_RS09535	1957385	1958356	D	cmoB	tRNA 5-methoxyuridine(34)/uridine 5-oxyacetic acid(34) synthase CmoB,tRNA 5-methoxyuridine(34)/uridine 5-oxyacetic acid(34) synthase CmoB	cmoB // cmoA // STM474_RS09525	NC_016857.1	WP_000569041.1	909946	NA	NA	STM474_RS09535,cmoB,WP_000569041.1,RS09535	WP_000569041.1,CmoB,tRNA 5-methoxyuridine(34)/uridine 5-oxyacetic acid(34) synthase CmoB
STM474_RS09540	1958592	1959338	R	cutC	copper homeostasis protein CutC,copper homeostasis protein CutC	STM474_RS09545 // cutC	NC_016857.1	WP_001185770.1	909946	NA	NA	STM474_RS09540,cutC,WP_001185770.1,RS09540	WP_001185770.1,copper homeostasis protein CutC,CutC
STM474_RS09545	1959358	1959927	R	STM474_RS09545	VOC family protein,VOC family protein	STM474_RS09545 // cutC	NC_016857.1	WP_000024794.1	909946	NA	NA	STM474_RS09545,WP_000024794.1,RS09545	WP_000024794.1,VOC family protein
STM474_RS09550	1960164	1961897	D	argS	arginine--tRNA ligase,arginine--tRNA ligase	argS	NC_016857.1	WP_001025361.1	909946	NA	NA	STM474_RS09550,argS,WP_001025361.1,RS09550	WP_001025361.1,arginine--tRNA ligase,ArgS
STM474_RS09555	1962086	1963957	D	mrdA	penicillin-binding protein 2,penicillin-binding protein 2	mrdA	NC_016857.1	WP_000142877.1	909946	NA	NA	STM474_RS09555,mrdA,WP_000142877.1,RS09555	WP_000142877.1,MrdA,penicillin-binding protein 2,peptidoglycan DD-transpeptidase MrdA
STM474_RS09560	1964011	1965150	R	STM474_RS09560	glycoside hydrolase family 105 protein,glycoside hydrolase family 105 protein	STM474_RS09560	NC_016857.1	WP_000989908.1	909946	NA	NA	STM474_RS09560,WP_000989908.1,RS09560	WP_000989908.1,glycoside hydrolase family 105 protein
STM474_RS09565	1965387	1965779	R	flhe	flagellar protein FlhE,flagellar biosynthesis protein FlhE	flhB // flhA // flhe	NC_016857.1	WP_001233619.1	909946	NA	NA	STM474_RS09565,flhe,WP_001233619.1,RS09565	WP_001233619.1,flagellar protein FlhE
STM474_RS09570	1965779	1967857	R	flhA	flagellar biosynthesis protein FlhA,flagellar biosynthesis protein FlhA	flhB // flhA // flhe	NC_016857.1	WP_000002386.1	909946	NA	NA	STM474_RS09570,flhA,WP_000002386.1,RS09570	WP_000002386.1,flagellar biosynthesis protein FlhA,FlhA,formate hydrogenlyase transcriptional activator FlhA
STM474_RS09575	1967850	1969001	R	flhB	flagellar type III secretion system protein FlhB,flagellar type III secretion system protein FlhB	flhB // flhA // flhe	NC_016857.1	WP_000797077.1	909946	NA	NA	STM474_RS09575,flhB,WP_000797077.1,RS09575	WP_000797077.1,flagellar type III secretion system protein FlhB,FlhB
