gene_id	start	stop	strand	gene_name	product	tu	GeneID	chromosome	protein_id	taxid	TF_name	TF_K12_ortho	gene_synonyms	protein_synonyms
STM2893	3036263	3036706	R	invI	type III secretion system protein,type III secretion system protein SpaM	invI // invJ // spaO // spaP // spaQ // spaR	1254416	NC_003197.2	NP_461814.1	194701	NA	NA	STM2893,invI,NP_461814.1	NP_461814.1,InvI,type III secretion system protein
STM2894	3036684	3037979	R	invC	EscN/YscN/HrcN family type III secretion system ATPase,EscN/YscN/HrcN family type III secretion system ATPase	invF // invG // invE // invA // invB // invC	1254417	NC_003197.2	NP_461815.1	194701	NA	NA	STM2894,invC,NP_461815.1,spaI	NP_461815.1,EscN/YscN/HrcN family type III secretion system ATPase,InvC,SpaI,SpaI // InvC
STM2895	3037976	3038383	R	invB	type III secretion system chaperone,type III secretion system chaperone SpaK	invF // invG // invE // invA // invB // invC	1254418	NC_003197.2	NP_461816.1	194701	NA	NA	STM2895,invB,NP_461816.1	NP_461816.1,InvB,type III secretion system chaperone
STM2896	3038407	3040464	R	invA	EscV/YscV/HrcV family type III secretion system export apparatus protein,EscV/YscV/HrcV family type III secretion system export apparatus protein	invF // invG // invE // invA // invB // invC	1254419	NC_003197.2	NP_461817.1	194701	NA	NA	STM2896,invA,NP_461817.1	NP_461817.1,EscV/YscV/HrcV family type III secretion system export apparatus protein,InvA
STM2897	3040489	3041607	R	invE	SepL/TyeA/HrpJ family type III secretion system gatekeeper,SepL/TyeA/HrpJ family type III secretion system gatekeeper	invF // invG // invE // invA // invB // invC	1254420	NC_003197.2	NP_461818.1	194701	NA	NA	STM2897,invE,NP_461818.1	NP_461818.1,InvE,SepL/TyeA/HrpJ family type III secretion system gatekeeper
STM2898	3041604	3043292	R	invG	EscC/YscC/HrcC family type III secretion system outer membrane ring protein,EscC/YscC/HrcC family type III secretion system outer membrane ring protein	invF // invG // invE // invA // invB // invC	1254421	NC_003197.2	NP_461819.1	194701	NA	NA	STM2898,invG,NP_461819.1	NP_461819.1,EscC/YscC/HrcC family type III secretion system outer membrane ring protein,InvG
STM2899	3043289	3043939	R	invF	invasion protein,invasion protein	invF // invG // invE // invA // invB // invC	1254422	NC_003197.2	NP_461820.1	194701	HTH_18	-	STM2899,invF,NP_461820.1,PF12833.6	NP_461820.1,invasion protein,InvF,HTH_18
STM2900	3044396	3044839	D	invH	invasion lipoprotein,invasion lipoprotein InvH	invH	1254423	NC_003197.2	NP_461821.1	194701	NA	NA	STM2900,invH,NP_461821.1	NP_461821.1,invasion lipoprotein,InvH
STM2901	3045270	3045719	D	STM2901	putative cytoplasmic protein,hypothetical protein	STM2902 // STM2901	1254424	NC_003197.2	NP_461822.1	194701	NA	NA	STM2901,NP_461822.1	NP_461822.1,putative cytoplasmic protein
STM2902	3045704	3046051	D	STM2902	putative cytoplasmic protein,putative cytoplasmic protein	STM2902 // STM2901	1254425	NC_003197.2	NP_461823.1	194701	NA	NA	STM2902,NP_461823.1	NP_461823.1,putative cytoplasmic protein
STM2903	3046324	3046650	R	STM2903	putative cytoplasmic protein,hypothetical protein	STM2903	1254426	NC_003197.2	NP_461824.1	194701	NA	NA	STM2903,NP_461824.1	NP_461824.1,putative cytoplasmic protein
STM2904	3047339	3047629	D	STM2904	putative ABC-type transport system,putative ABC-type transport system	STM2905 // STM2904	1254427	NC_003197.2	NP_461825.1	194701	NA	NA	STM2904,NP_461825.1	NP_461825.1,putative ABC-type transport system
STM2905	3047626	3048153	D	STM2905	GNAT family N-acetyltransferase,GNAT family N-acetyltransferase	STM2905 // STM2904	1254428	NC_003197.2	NP_461826.1	194701	NA	NA	STM2905,NP_461826.1	NP_461826.1,GNAT family N-acetyltransferase
STM2906	3048226	3048414	R	STM2906	putative cytoplasmic protein,putative cytoplasmic protein	STM2906	1254429	NC_003197.2	NP_449286.1	194701	NA	NA	STM2906,NP_449286.1	NP_449286.1,putative cytoplasmic protein
STM2907	3048778	3049434	D	pphB	serine/threonine protein phosphatase,serine/threonine protein phosphatase	pphB	1254430	NC_003197.2	NP_461828.1	194701	NA	NA	STM2907,pphB,NP_461828.1,prpB	NP_461828.1,PphB,PrpB,PrpB // PphB,serine/threonine protein phosphatase
STM2908	3049606	3050127	R	STM2908	putative cytoplasmic protein,hypothetical protein	STM2908	1254431	NC_003197.2	NP_461829.1	194701	NA	NA	STM2908,NP_461829.1	NP_461829.1,putative cytoplasmic protein
STM2909	3050286	3052853	D	mutS	DNA mismatch repair protein,DNA mismatch repair protein MutS	mutS	1254432	NC_003197.2	NP_461830.1	194701	NA	NA	STM2909,mutS,NP_461830.1	NP_461830.1,DNA mismatch repair protein,MutS
STM2910	3052909	3053289	R	STM2910	DUF4440 domain-containing protein,DUF4440 domain-containing protein	STM2911 // STM2910	1254433	NC_003197.2	NP_461831.1	194701	NA	NA	STM2910,NP_461831.1	NP_461831.1,DUF4440 domain-containing protein
STM2911	3053286	3054494	R	STM2911	MFS transporter,MFS transporter	STM2911 // STM2910	1254434	NC_003197.2	NP_461832.1	194701	NA	NA	STM2911,NP_461832.1	NP_461832.1,MFS transporter
STM2912	3054582	3055514	D	STM2912	putative LysR family transcriptional regulator,putative LysR family transcriptional regulator	STM2912	1254435	NC_003197.2	NP_461833.1	194701	HTH_1	-	STM2912,NP_461833.1,PF00126.26	NP_461833.1,putative LysR family transcriptional regulator,HTH_1
STM2913	3055556	3057052	R	STM2913	gluconate permease,gluconate permease	ygbJ // otnK // ygbL // ygbM // STM2914 // STM2913	1254436	NC_003197.2	NP_461834.1	194701	NA	NA	STM2913,NP_461834.1	NP_461834.1,gluconate permease
STM2914	3057049	3057999	R	STM2914	D-erythronate 2-dehydrogenase,putative nucleoside-diphosphate-sugar epimerase	ygbJ // otnK // ygbL // ygbM // STM2914 // STM2913	1254437	NC_003197.2	NP_461835.1	194701	NA	NA	STM2914,NP_461835.1	NP_461835.1,
STM2915	3058039	3058815	R	ygbM	2-dehydro-L-threonate isomerase / 2-dehydro-D-threonate isomerase,hypothetical protein	ygbJ // otnK // ygbL // ygbM // STM2914 // STM2913	1254438	NC_003197.2	NP_461836.1	194701	NA	NA	STM2915,ygbM,NP_461836.1	NP_461836.1,YgbM
STM2916	3058820	3059458	R	ygbL	3-dehydro-4-phospho-D-erythronate decarboxylase,aldolase	ygbJ // otnK // ygbL // ygbM // STM2914 // STM2913	1254439	NC_003197.2	NP_461837.1	194701	NA	NA	STM2916,ygbL,NP_461837.1	NP_461837.1,YgbL
STM2917	3059455	3060717	R	otnK	3-oxo-tetronate kinase,hypothetical protein	ygbJ // otnK // ygbL // ygbM // STM2914 // STM2913	1254440	NC_003197.2	NP_461838.1	194701	NA	NA	STM2917,otnK,ygbK,NP_461838.1	NP_461838.1,3-oxo-tetronate kinase,OtnK,OtnK // YgbK,YgbK
STM2918	3060711	3061634	R	ygbJ	L-threonate dehydrogenase,3-hydroxyisobutyrate dehydrogenase	ygbJ // otnK // ygbL // ygbM // STM2914 // STM2913	1254441	NC_003197.2	NP_461839.1	194701	NA	NA	STM2918,ygbJ,NP_461839.1	NP_461839.1,YgbJ
STM2919	3061831	3062595	D	ygbI	DeoR family transcriptional regulator,DeoR family transcriptional regulator	ygbI	1254442	NC_003197.2	NP_461840.1	194701	HTH_DeoR	-	STM2919,ygbI,NP_461840.1,PF08220.11	NP_461840.1,DeoR family transcriptional regulator,YgbI,HTH_DeoR
STM2920	3062614	3063018	R	STM2920	putative transcriptional regulator,putative transcriptional regulator	STM2920	1254443	NC_003197.2	NP_461841.1	194701	MarR	-	STM2920,NP_461841.1,PF01047.21	NP_461841.1,putative transcriptional regulator,MarR
STM2921	3063189	3063782	D	STM2921	phenolic acid decarboxylase,phenolic acid decarboxylase	STM2923 // STM2922 // STM2921	1254444	NC_003197.2	NP_461842.1	194701	NA	NA	STM2921,NP_461842.1	NP_461842.1,phenolic acid decarboxylase
STM2922	3063782	3065209	D	STM2922	phenolic acid decarboxylase,phenolic acid decarboxylase	STM2923 // STM2922 // STM2921	1254445	NC_003197.2	NP_461843.1	194701	NA	NA	STM2922,NP_461843.1	NP_461843.1,phenolic acid decarboxylase
STM2923	3065220	3065456	D	STM2923	putative cytoplasmic protein,hypothetical protein	STM2923 // STM2922 // STM2921	1254446	NC_003197.2	NP_461844.1	194701	NA	NA	STM2923,NP_461844.1	NP_461844.1,putative cytoplasmic protein
STM2924	3065501	3066493	R	rpoS	RNA polymerase sigma factor,RNA polymerase sigma factor RpoS	rpoS	1254447	NC_003197.2	NP_461845.1	194701	NA	NA	STM2924,rpoS,NP_461845.1,katF	NP_461845.1,KatF,KatF // RpoS,RNA polymerase sigma factor,RpoS
STM2925	3066556	3067689	R	nlpD	lipoprotein,lipoprotein NlpD	nlpD	1254448	NC_003197.2	NP_461846.1	194701	NA	NA	STM2925,nlpD,NP_461846.1	NP_461846.1,lipoprotein,NlpD
STM2926	3067865	3068491	R	pcm	protein-L-isoaspartate O-methyltransferase,protein-L-isoaspartate O-methyltransferase	pcm	1254449	NC_003197.2	NP_461847.1	194701	NA	NA	STM2926,pcm,NP_461847.1	NP_461847.1,Pcm,protein-L-isoaspartate O-methyltransferase
STM2927	3068485	3069246	R	surE	5'/3'-nucleotidase,5'/3'-nucleotidase SurE	surE	1254450	NC_003197.2	NP_461848.1	194701	NA	NA	STM2927,surE,NP_461848.1	NP_461848.1,5'/3'-nucleotidase,SurE
STM2928	3069227	3070276	R	ygbO	tRNA pseudouridine(13) synthase,tRNA pseudouridine(13) synthase TruD	ygbQ // ispD // ispF // ygbO	1254451	NC_003197.2	NP_461849.1	194701	NA	NA	STM2928,ygbO,NP_461849.1	NP_461849.1,tRNA pseudouridine(13) synthase,YgbO
STM2929	3070273	3070752	R	ispF	2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase,2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase	ygbQ // ispD // ispF // ygbO	1254452	NC_003197.2	NP_461850.1	194701	NA	NA	STM2929,ispF,NP_461850.1	NP_461850.1,2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase,IspF
STM2930	3070752	3071462	R	ispD	2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase,2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase	ygbQ // ispD // ispF // ygbO	1254453	NC_003197.2	NP_461851.1	194701	NA	NA	STM2930,ispD,NP_461851.1	NP_461851.1,2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase,IspD
STM2931	3071481	3071792	R	ygbQ	cell division protein,cell division protein FtsB	ygbQ // ispD // ispF // ygbO	1254454	NC_003197.2	NP_461852.1	194701	NA	NA	STM2931,ygbQ,NP_461852.1	NP_461852.1,cell division protein,YgbQ
STM2932	3071983	3072339	R	ygbE	putative inner membrane protein,putative inner membrane protein	cysD // cysN // cysC // ygbE	1254455	NC_003197.2	NP_461853.3	194701	NA	NA	STM2932,ygbE,NP_461853.3	NP_461853.3,putative inner membrane protein,YgbE
STM2933	3072357	3072962	R	cysC	adenylyl-sulfate kinase,adenylyl-sulfate kinase	cysD // cysN // cysC // ygbE	1254456	NC_003197.2	NP_461854.1	194701	NA	NA	STM2933,cysC,NP_461854.1	NP_461854.1,adenylyl-sulfate kinase,CysC
STM2934	3072949	3074388	R	cysN	sulfate adenylyltransferase subunit,sulfate adenylyltransferase subunit CysN	cysD // cysN // cysC // ygbE	1254457	NC_003197.2	NP_461855.1	194701	NA	NA	STM2934,cysN,NP_461855.1	NP_461855.1,CysN,sulfate adenylyltransferase subunit
STM2935	3074398	3075306	R	cysD	sulfate adenylyltransferase small subunit,sulfate adenylyltransferase small subunit	cysD // cysN // cysC // ygbE	1254458	NC_003197.2	NP_461856.1	194701	NA	NA	STM2935,cysD,NP_461856.1	NP_461856.1,CysD,sulfate adenylyltransferase small subunit
STM2936	3075557	3076603	D	iap	aminopeptidase,aminopeptidase	iap	1254459	NC_003197.2	NP_461857.1	194701	NA	NA	STM2936,iap,NP_461857.1	NP_461857.1,aminopeptidase,Iap
STM2937	3078251	3078547	R	ygbF	putative inner membrane protein,putative inner membrane protein	ygcB // STM2943 // STM2942 // yghJ // STM2940 // ygcH // STM2938 // ygbF	1254460	NC_003197.2	NP_461858.1	194701	NA	NA	STM2937,ygbF,NP_461858.1	NP_461858.1,putative inner membrane protein,YgbF
STM2938	3078544	3079464	R	STM2938	subtype I-E CRISPR-associated endonuclease Cas1,subtype I-E CRISPR-associated endonuclease Cas1	ygcB // STM2943 // STM2942 // yghJ // STM2940 // ygcH // STM2938 // ygbF	1254461	NC_003197.2	NP_461859.1	194701	NA	NA	STM2938,NP_461859.1	NP_461859.1,subtype I-E CRISPR-associated endonuclease Cas1
STM2939	3079461	3080111	R	ygcH	type I-E CRISPR-associated protein Cas6/Cse3/CasE,type I-E CRISPR-associated protein Cas6/Cse3/CasE	ygcB // STM2943 // STM2942 // yghJ // STM2940 // ygcH // STM2938 // ygbF	1254462	NC_003197.2	NP_461860.1	194701	NA	NA	STM2939,ygcH,NP_461860.1	NP_461860.1,type I-E CRISPR-associated protein Cas6/Cse3/CasE,YgcH
STM2940	3080093	3080839	R	STM2940	type I-E CRISPR-associated protein Cas5/CasD,type I-E CRISPR-associated protein Cas5/CasD	ygcB // STM2943 // STM2942 // yghJ // STM2940 // ygcH // STM2938 // ygbF	1254463	NC_003197.2	NP_461861.1	194701	NA	NA	STM2940,NP_461861.1	NP_461861.1,type I-E CRISPR-associated protein Cas5/CasD
STM2941	3080850	3081908	R	yghJ	type I-E CRISPR-associated protein Cas7/Cse4/CasC,type I-E CRISPR-associated protein Cas7/Cse4/CasC	ygcB // STM2943 // STM2942 // yghJ // STM2940 // ygcH // STM2938 // ygbF	1254464	NC_003197.2	NP_461862.1	194701	NA	NA	STM2941,yghJ,NP_461862.1	NP_461862.1,type I-E CRISPR-associated protein Cas7/Cse4/CasC,YghJ
STM2942	3081922	3082482	R	STM2942	type I-E CRISPR-associated protein Cse2/CasB,type I-E CRISPR-associated protein Cse2/CasB	ygcB // STM2943 // STM2942 // yghJ // STM2940 // ygcH // STM2938 // ygbF	1254465	NC_003197.2	NP_461863.1	194701	NA	NA	STM2942,NP_461863.1	NP_461863.1,type I-E CRISPR-associated protein Cse2/CasB
STM2943	3082479	3084035	R	STM2943	type I-E CRISPR-associated protein Cse1/CasA,type I-E CRISPR-associated protein Cse1/CasA	ygcB // STM2943 // STM2942 // yghJ // STM2940 // ygcH // STM2938 // ygbF	1254466	NC_003197.2	NP_461864.1	194701	NA	NA	STM2943,NP_461864.1	NP_461864.1,type I-E CRISPR-associated protein Cse1/CasA
STM2944	3084047	3086710	R	ygcB	CRISPR-associated helicase/endonuclease Cas3,CRISPR-associated helicase/endonuclease Cas3	ygcB // STM2943 // STM2942 // yghJ // STM2940 // ygcH // STM2938 // ygbF	1254467	NC_003197.2	NP_461865.1	194701	NA	NA	STM2944,ygcB,NP_461865.1	NP_461865.1,CRISPR-associated helicase/endonuclease Cas3,YgcB
STM2945	3087155	3088108	D	sopD	secreted protein in the Sop family; transferred to eukaryotic cells,secreted protein in the Sop family; transferred to eukaryotic cells	sopD	1254468	NC_003197.2	NP_461866.1	194701	NA	NA	STM2945,sopD,NP_461866.1	NP_461866.1,secreted protein in the Sop family; transferred to eukaryotic cells,SopD
STM2946	3088196	3088930	R	cysH	phosphoadenosine phosphosulfate reductase,phosphoadenosine phosphosulfate reductase	cysJ // cysI // cysH	1254469	NC_003197.2	NP_461867.1	194701	NA	NA	STM2946,cysH,NP_461867.1	NP_461867.1,CysH,phosphoadenosine phosphosulfate reductase
STM2947	3089006	3090718	R	cysI	sulfite reductase subunit beta,sulfite reductase subunit beta	cysJ // cysI // cysH	1254470	NC_003197.2	NP_461868.1	194701	NA	NA	STM2947,cysI,NP_461868.1	NP_461868.1,CysI,sulfite reductase subunit beta
STM2948	3090718	3092517	R	cysJ	sulfite reductase [NADPH] flavoprotein subunit alpha,sulfite reductase [NADPH] flavoprotein subunit alpha	cysJ // cysI // cysH	1254471	NC_003197.2	NP_461869.1	194701	NA	NA	STM2948,cysJ,NP_461869.1	NP_461869.1,CysJ,sulfite reductase [NADPH] flavoprotein subunit alpha
STM2949	3092941	3093303	D	ptpS	6-carboxytetrahydropterin synthase,6-carboxytetrahydropterin synthase QueD	ptpS	1254472	NC_003197.2	NP_461870.1	194701	NA	NA	STM2949,ptpS,NP_461870.1	NP_461870.1,6-carboxytetrahydropterin synthase,PtpS
STM2950	3093391	3094188	R	STM2950	MBL fold metallo-hydrolase,MBL fold metallo-hydrolase	STM2950	1254473	NC_003197.2	NP_461871.1	194701	NA	NA	STM2950,NP_461871.1	NP_461871.1,MBL fold metallo-hydrolase
STM2951	3096564	3097235	R	ygcF	7-carboxy-7-deazaguanine synthase,7-carboxy-7-deazaguanine synthase QueE	ygcF	1254474	NC_003197.2	NP_461872.1	194701	NA	NA	STM2951,ygcF,NP_461872.1,queE	NP_461872.1,7-carboxy-7-deazaguanine synthase,QueE,QueE // YgcF,YgcF
STM2952	3097371	3098669	R	eno	phosphopyruvate hydratase,phosphopyruvate hydratase	eno	1254475	NC_003197.2	NP_461873.1	194701	NA	NA	STM2952,eno,NP_461873.1	NP_461873.1,Eno,phosphopyruvate hydratase
STM2953	3098752	3100389	R	pyrG	CTP synthase,CTP synthase	mazG // pyrG	1254476	NC_003197.2	NP_461874.1	194701	NA	NA	STM2953,pyrG,NP_461874.1	NP_461874.1,CTP synthase,PyrG
STM2954	3100617	3101417	R	mazG	nucleoside triphosphate pyrophosphohydrolase,nucleoside triphosphate pyrophosphohydrolase	mazG // pyrG	1254477	NC_003197.2	NP_461875.1	194701	NA	NA	STM2954,mazG,NP_461875.1	NP_461875.1,MazG,nucleoside triphosphate pyrophosphohydrolase
STM2955	3102447	3102803	R	STM2955	putative transcriptional regulators containing the CopG/Arc/MetJ DNA-binding domain and a metal-binding domain,putative transcriptional regulators containing the CopG/Arc/MetJ DNA-binding domain and a metal-binding domain	STM2955	1254478	NC_003197.2	NP_461876.3	194701	NA	NA	STM2955,NP_461876.3	NP_461876.3,putative transcriptional regulators containing the CopG/Arc/MetJ DNA-binding domain and a metal-binding domain
STM2956	3102887	3105121	R	relA	GTP diphosphokinase,GTP diphosphokinase	relA	1254479	NC_003197.2	NP_461877.1	194701	NA	NA	STM2956,relA,NP_461877.1	NP_461877.1,GTP diphosphokinase,RelA
STM2957	3105173	3106468	R	ygcA	23S rRNA (uracil(1939)-C(5))-methyltransferase,23S rRNA (uracil(1939)-C(5))-methyltransferase	ygcA	1254480	NC_003197.2	NP_461878.1	194701	NA	NA	STM2957,ygcA,NP_461878.1,rumA	NP_461878.1,23S rRNA (uracil(1939)-C(5))-methyltransferase,RumA,RumA // YgcA,YgcA
STM2958	3106526	3109282	D	barA	two-component sensor histidine kinase,two-component sensor histidine kinase BarA	barA	1254481	NC_003197.2	NP_461879.1	194701	NA	NA	STM2958,barA,NP_461879.1	NP_461879.1,BarA,two-component sensor histidine kinase
STM2959	3109326	3110468	R	STM2959	glycerate kinase,glycerate kinase	gudT // ygcY // gudD // STM2959	1254482	NC_003197.2	NP_461880.1	194701	NA	NA	STM2959,NP_461880.1	NP_461880.1,glycerate kinase
STM2960	3110546	3111886	R	gudD	glucarate dehydratase,glucarate dehydratase	gudT // ygcY // gudD // STM2959	1254483	NC_003197.2	NP_461881.1	194701	NA	NA	STM2960,gudD,NP_461881.1	NP_461881.1,glucarate dehydratase,GudD
STM2961	3111907	3113247	R	ygcY	putative d-glucarate dehydratase,putative d-glucarate dehydratase	gudT // ygcY // gudD // STM2959	1254484	NC_003197.2	NP_461882.1	194701	NA	NA	STM2961,ygcY,NP_461882.1	NP_461882.1,putative d-glucarate dehydratase,YgcY
STM2962	3113244	3114602	R	gudT	putative MFS superfamily D-glucarate permease,MFS transporter	gudT // ygcY // gudD // STM2959	1254485	NC_003197.2	NP_461883.1	194701	NA	NA	STM2962,gudT,NP_461883.1	NP_461883.1,GudT,putative MFS superfamily D-glucarate permease
STM2963	3115083	3115532	R	STM2963	flavodoxin,flavodoxin	csrB // yqcC // yqcB // STM2963	1254486	NC_003197.2	NP_461884.1	194701	NA	NA	STM2963,NP_461884.1	NP_461884.1,flavodoxin
STM2964	3115551	3116333	R	yqcB	tRNA pseudouridine(65) synthase,tRNA pseudouridine(65) synthase TruC	csrB // yqcC // yqcB // STM2963	1254487	NC_003197.2	NP_461885.1	194701	NA	NA	STM2964,yqcB,NP_461885.1	NP_461885.1,tRNA pseudouridine(65) synthase,YqcB
STM2965	3116333	3116662	R	yqcC	putative cytoplasmic protein,hypothetical protein	csrB // yqcC // yqcB // STM2963	1254488	NC_003197.2	NP_461886.1	194701	NA	NA	STM2965,yqcC,NP_461886.1	NP_461886.1,putative cytoplasmic protein,YqcC
STM2966	3116703	3117057	NA	csrB	regulatory RNA	csrB // yqcC // yqcB // STM2963	NA	NA	NA	NA	NA	NA	STM2966,csrB	
STM2967	3117274	3117819	R	syd	SecY-interacting protein,SecY-interacting protein	syd	1254490	NC_003197.2	NP_461887.1	194701	NA	NA	STM2967,syd,NP_461887.1	NP_461887.1,SecY-interacting protein,Syd
STM2968	3117888	3118736	D	yqcD	NADPH-dependent 7-cyano-7-deazaguanine reductase,NADPH-dependent 7-cyano-7-deazaguanine reductase QueF	yqcD	1254491	NC_003197.2	NP_461888.1	194701	NA	NA	STM2968,yqcD,NP_461888.1	NP_461888.1,NADPH-dependent 7-cyano-7-deazaguanine reductase,YqcD
STM2969	3118849	3120213	D	ygdH	LOG family protein,LOG family protein	ygdH	1254492	NC_003197.2	NP_461889.1	194701	NA	NA	STM2969,ygdH,NP_461889.1	NP_461889.1,LOG family protein,YgdH
STM2970	3120778	3122067	D	sdaC	HAAAP family serine/threonine permease,HAAAP family serine/threonine permease	sdaC	1254493	NC_003197.2	NP_461890.1	194701	NA	NA	STM2970,sdaC,NP_461890.1	NP_461890.1,HAAAP family serine/threonine permease,SdaC
STM2971	3122126	3123493	D	sdaB	L-serine ammonia-lyase,L-serine ammonia-lyase	sdaB	1254494	NC_003197.2	NP_461891.2	194701	NA	NA	STM2971,sdaB,NP_461891.2	NP_461891.2,L-serine ammonia-lyase,SdaB
